assoc_files,phenocode,phenostring,category,num_cases,num_controls,num_samples
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_WK_MCQ.txt.gz,TRA_TRIP_WK_MCQ,Typical weekly trips: Work commute,behaviour,9691,13867,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_CYC_MCQ.txt.gz,TRA_TYPTR_CYC_MCQ,Form of transport used in last month: Cycling,behaviour,4220,19338,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_NONE_MCQ.txt.gz,TRA_TYPTR_NONE_MCQ,Form of transport used in last month: None,behaviour,1864,21694,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_PAS_MCQ.txt.gz,TRA_TYPTR_PAS_MCQ,Form of transport used in last month: Passenger,behaviour,17663,5895,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_PUB_MCQ.txt.gz,TRA_TYPTR_PUB_MCQ,Form of transport used in last month: Public transit,behaviour,7004,16554,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_TAX_MCQ.txt.gz,TRA_TYPTR_TAX_MCQ,Form of transport used in last month: Taxi,behaviour,3881,19677,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TYPTR_WAL_MCQ.txt.gz,TRA_TYPTR_WAL_MCQ,Form of transport used in last month: Walking,behaviour,16560,6998,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_VIS_USE_MG_COM.txt.gz,VIS_USE_MG_COM,Uses Magnifiers,health,1964,22536,24500
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_CINH_MCQ.txt.gz,WEA_ASSETS_CINH_MCQ,Type of assets: A covenant or inheritance,socio-economic,2734,20824,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_FBS_MCQ.txt.gz,WEA_ASSETS_FBS_MCQ,Type of assets: Farm or business property,socio-economic,1475,22083,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_HSE_MCQ.txt.gz,WEA_ASSETS_HSE_MCQ,"Type of assets: House, apartment, or holiday home",socio-economic,6593,16965,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_MOWD_MCQ.txt.gz,WEA_ASSETS_MOWD_MCQ,Type of assets: Money owed to you by others,socio-economic,2369,21189,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_NONE_MCQ.txt.gz,WEA_ASSETS_NONE_MCQ,Type of assets: None,socio-economic,2001,21557,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_OT_MCQ.txt.gz,WEA_ASSETS_OT_MCQ,Type of assets: Other assets,socio-economic,5364,18194,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_OTL_MCQ.txt.gz,WEA_ASSETS_OTL_MCQ,Type of assets: Other land,socio-economic,1887,21671,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_ASSETS_PRES_MCQ.txt.gz,WEA_ASSETS_PRES_MCQ,Type of assets: Principal residence,socio-economic,19714,3844,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_DEBT_CCRD_MCQ.txt.gz,WEA_DEBT_CCRD_MCQ,Type of debts: Credit or store cards,socio-economic,4517,19041,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_DEBT_LNS_MCQ.txt.gz,WEA_DEBT_LNS_MCQ,Type of debts: Loans from banks or financial institutions,socio-economic,6904,16654,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_DEBT_NONE_MCQ.txt.gz,WEA_DEBT_NONE_MCQ,Type of debts: No debt,socio-economic,14086,9472,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_LFINS_MCQ.txt.gz,WEA_LFINS_MCQ,Have life insurance,socio-economic,16817,6497,23314
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_SVNGS_ACC_MCQ.txt.gz,WEA_SVNGS_ACC_MCQ,Type of saving and investments: Bank account,socio-economic,22957,601,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_SVNGS_INV_MCQ.txt.gz,WEA_SVNGS_INV_MCQ,Type of saving and investments: Financial investments outside of RRSPs,socio-economic,17169,6389,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_SVNGS_RRSP_MCQ.txt.gz,WEA_SVNGS_RRSP_MCQ,Type of saving and investments: RRSPs,socio-economic,18942,4616,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_FFO_MCQ.txt.gz,WEA_THNGS_FFO_MCQ,Lack of money prevents: Having family/friends around for drink/meal,socio-economic,952,22606,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_FOD_MCQ.txt.gz,WEA_THNGS_FOD_MCQ,Lack of money prevents: Buying first choices of food items,socio-economic,1203,22355,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_HLDY_MCQ.txt.gz,WEA_THNGS_HLDY_MCQ,Lack of money prevents: Taking desired holidays,socio-economic,6197,17361,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_HMR_MCQ.txt.gz,WEA_THNGS_HMR_MCQ,Lack of  money prevents: Keeping home in good state,socio-economic,1376,22182,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_NONE_MCQ.txt.gz,WEA_THNGS_NONE_MCQ,Lack of money prevents: None of these,socio-economic,16464,7094,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_POF_MCQ.txt.gz,WEA_THNGS_POF_MCQ,Lack of  money prevents: Having outfit for occasions,socio-economic,1231,22327,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_PRES_MCQ.txt.gz,WEA_THNGS_PRES_MCQ,Lack of money prevents: Buying presents,socio-economic,1750,21808,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_REL_MCQ.txt.gz,WEA_THNGS_REL_MCQ,Lack of money prevents: Replacement/repairing broken electrical goods,socio-economic,1015,22543,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_TRSLF_MCQ.txt.gz,WEA_THNGS_TRSLF_MCQ,Lack of money prevents: Treating oneself,socio-economic,2214,21344,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WEA_THNGS_TRSP_MCQ.txt.gz,WEA_THNGS_TRSP_MCQ,Lack of money prevents: Paying fares or transportation costs,socio-economic,816,22742,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WLK_SMPTS_NONE_COM.txt.gz,WLK_SMPTS_NONE_COM,Participant experienced no symptoms during 4m walk,health,23210,1137,24347
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_WLK_SMPTS_PAIN_COM.txt.gz,WLK_SMPTS_PAIN_COM,"Participant experienced hip, leg or calf pain during 4m walk",health,1069,23278,24347
